utt_id	speaker	audio_path	text
Dung_ngan_0052	Dung	dataset/Dung/ngan/Recording (53).wav	đội tuyển bóng đá quốc gia đã giành chiến thắng với tỉ số ba không
Dung_ngan_0053	Dung	dataset/Dung/ngan/Recording (54).wav	cơn bão dự kiến đổ bộ vào đất liền vào rạng sáng ngày mai
Dung_ngan_0054	Dung	dataset/Dung/ngan/Recording (55).wav	hội chợ triển lãm năm nay thu hút hơn năm mươi nghìn lượt khách tham quan
Dung_ngan_0055	Dung	dataset/Dung/ngan/Recording (56).wav	nhiệt độ hôm nay ở thủ đô dao động từ hai mươi đến hai mươi tám độ
Dung_ngan_0056	Dung	dataset/Dung/ngan/Recording (57).wav	chính phủ vừa công bố kế hoạch phát triển kinh tế trong năm năm tới
Dung_ngan_0057	Dung	dataset/Dung/ngan/Recording (58).wav	chuyến bay khởi hành lúc sáu giờ ba mươi phút sáng từ sân bay quốc tế
Dung_ngan_0058	Dung	dataset/Dung/ngan/Recording (59).wav	tỉ lệ học sinh tốt nghiệp trung học phổ thông năm nay đạt chín mươi tám phần trăm
Dung_ngan_0059	Dung	dataset/Dung/ngan/Recording (60).wav	một trận động đất mạnh bốn phẩy năm độ vừa xảy ra ở vùng ven biển
Dung_ngan_0060	Dung	dataset/Dung/ngan/Recording (61).wav	lượng mưa trong hai ngày qua đã lên tới ba trăm milimét gây ngập nhiều nơi
Dung_ngan_0061	Dung	dataset/Dung/ngan/Recording (62).wav	nhà máy mới sẽ tạo ra khoảng bảy nghìn việc làm cho người dân địa phương
Dung_ngan_0062	Dung	dataset/Dung/ngan/Recording (63).wav	giá vàng trong nước sáng nay tăng nhẹ lên bảy mươi hai triệu đồng mỗi lượng
Dung_ngan_0063	Dung	dataset/Dung/ngan/Recording (64).wav	tuyến đường sắt đô thị dự kiến hoàn thành vào cuối năm hai nghìn không trăm ba mươi
Dung_ngan_0064	Dung	dataset/Dung/ngan/Recording (65).wav	số ca mắc bệnh đã giảm rõ rệt trong vòng bốn tuần liên tiếp
Dung_ngan_0065	Dung	dataset/Dung/ngan/Recording (66).wav	lễ hội âm nhạc kéo dài ba ngày quy tụ hơn hai mươi nghệ sĩ nổi tiếng
Dung_ngan_0066	Dung	dataset/Dung/ngan/Recording (67).wav	theo khảo sát có tới sáu mươi lăm phần trăm người dân ủng hộ đề xuất này
Dung_ngan_0067	Dung	dataset/Dung/ngan/Recording (68).wav	kim ngạch xuất khẩu nông sản đạt hơn bốn tỉ đô la trong quý vừa qua
Dung_ngan_0068	Dung	dataset/Dung/ngan/Recording (69).wav	đường cao tốc mới rút ngắn thời gian di chuyển xuống còn hai giờ đồng hồ
Dung_ngan_0069	Dung	dataset/Dung/ngan/Recording (70).wav	ban tổ chức đã trao giải thưởng trị giá năm trăm triệu đồng cho đội chiến thắng
Dung_ngan_0070	Dung	dataset/Dung/ngan/Recording (71).wav	mực nước trên các con sông lớn đang dâng cao ở mức báo động hai
Dung_ngan_0071	Dung	dataset/Dung/ngan/Recording (72).wav	thành phố dự kiến trồng thêm một trăm nghìn cây xanh trong năm nay
Dung_ngan_0072	Dung	dataset/Dung/ngan/Recording (73).wav	hàng nghìn người đã tham gia buổi lễ khai mạc tại quảng trường trung tâm
Dung_ngan_0073	Dung	dataset/Dung/ngan/Recording (74).wav	tập đoàn công nghệ thông báo lợi nhuận tăng mười lăm phần trăm so với năm ngoái
Dung_ngan_0074	Dung	dataset/Dung/ngan/Recording (75).wav	đợt nắng nóng kéo dài khiến nhu cầu sử dụng điện tăng cao kỷ lục
Dung_ngan_0075	Dung	dataset/Dung/ngan/Recording (76).wav	bảo tàng lịch sử vừa mở cửa đón khách trở lại sau sáu tháng tu sửa
Dung_ngan_0076	Dung	dataset/Dung/ngan/Recording (77).wav	giá vé tàu dịp lễ được điều chỉnh tăng khoảng mười phần trăm so với ngày thường
Dung_ngan_0077	Dung	dataset/Dung/ngan/Recording (78).wav	đội cứu hộ đã kịp thời sơ tán hơn hai nghìn hộ dân khỏi vùng ngập
Dung_ngan_0078	Dung	dataset/Dung/ngan/Recording (79).wav	chương trình học bổng năm nay dành cho một nghìn sinh viên xuất sắc trên cả nước
Dung_ngan_0079	Dung	dataset/Dung/ngan/Recording (80).wav	sản lượng lúa vụ đông xuân ước tính đạt hơn hai mươi triệu tấn
Dung_ngan_0080	Dung	dataset/Dung/ngan/Recording (81).wav	thị trường chứng khoán phiên hôm nay ghi nhận mức tăng gần mười hai điểm
Dung_ngan_0081	Dung	dataset/Dung/ngan/Recording (82).wav	nhà xuất bản đã phát hành hơn ba trăm nghìn bản sách trong sáu tháng đầu năm
Dung_ngan_0082	Dung	dataset/Dung/ngan/Recording (83).wav	tuyến xe buýt mới sẽ hoạt động từ năm giờ sáng đến mười giờ tối
Dung_ngan_0083	Dung	dataset/Dung/ngan/Recording (84).wav	hội nghị quốc tế lần này có sự tham dự của đại biểu từ bốn mươi quốc gia
Dung_ngan_0084	Dung	dataset/Dung/ngan/Recording (85).wav	cầu vượt mới giúp giảm đáng kể tình trạng ùn tắc tại nút giao trọng điểm
Dung_ngan_0085	Dung	dataset/Dung/ngan/Recording (86).wav	theo dự báo thời tiết cuối tuần trời sẽ chuyển lạnh và có mưa rào rải rác
Dung_ngan_0086	Dung	dataset/Dung/ngan/Recording (87).wav	doanh thu ngành du lịch trong dịp nghỉ lễ ước đạt hơn tám nghìn tỉ đồng
Dung_ngan_0087	Dung	dataset/Dung/ngan/Recording (88).wav	một bệnh viện quy mô một nghìn giường vừa được khánh thành ở khu vực phía nam
Dung_ngan_0088	Dung	dataset/Dung/ngan/Recording (89).wav	số lượng phương tiện đăng ký mới trong tháng qua tăng hơn hai mươi phần trăm
Dung_ngan_0089	Dung	dataset/Dung/ngan/Recording (90).wav	ủy ban nhân dân tỉnh đã phê duyệt dự án cấp nước sạch cho vùng nông thôn
Dung_ngan_0090	Dung	dataset/Dung/ngan/Recording (91).wav	đoàn vận động viên đã mang về tổng cộng mười hai huy chương vàng
Dung_ngan_0091	Dung	dataset/Dung/ngan/Recording (92).wav	chiến dịch tiêm chủng năm nay đặt mục tiêu bao phủ chín mươi lăm phần trăm dân số
Dung_ngan_0092	Dung	dataset/Dung/ngan/Recording (93).wav	giá điện sinh hoạt sẽ được giữ ổn định cho đến hết quý ba
Dung_ngan_0093	Dung	dataset/Dung/ngan/Recording (94).wav	nhà ga trung tâm phục vụ trung bình hơn một trăm nghìn lượt khách mỗi ngày
Dung_ngan_0094	Dung	dataset/Dung/ngan/Recording (95).wav	báo cáo cho thấy tỉ lệ thất nghiệp đã giảm xuống dưới ba phần trăm
Dung_ngan_0095	Dung	dataset/Dung/ngan/Recording (96).wav	lễ trao giải diễn ra trang trọng với sự chứng kiến của hàng trăm khách mời
Dung_ngan_0096	Dung	dataset/Dung/ngan/Recording (97).wav	công trình thủy điện mới có công suất lên tới một nghìn hai trăm megawatt
Dung_ngan_0097	Dung	dataset/Dung/ngan/Recording (98).wav	đợt khuyến mãi lớn nhất trong năm sẽ bắt đầu từ ngày mười lăm tháng này
Dung_ngan_0098	Dung	dataset/Dung/ngan/Recording (99).wav	ngân hàng trung ương quyết định giữ nguyên lãi suất điều hành ở mức bốn phần trăm
Dung_ngan_0099	Dung	dataset/Dung/ngan/Recording (100).wav	số hộ nghèo tại địa phương đã giảm một nửa so với năm năm trước
Dung_ngan_0100	Dung	dataset/Dung/ngan/Recording (101).wav	trí tuệ nhân tạo đang dần thay đổi cách con người làm việc và học tập
Dung_ngan_0101	Dung	dataset/Dung/ngan/Recording (102).wav	mô hình nhận dạng tiếng nói giúp máy tính chuyển giọng nói thành văn bản
Dung_ngan_0102	Dung	dataset/Dung/ngan/Recording (103).wav	để huấn luyện mạng nơ ron chúng ta cần một lượng dữ liệu đủ lớn và đa dạng
Dung_ngan_0103	Dung	dataset/Dung/ngan/Recording (104).wav	bộ xử lý đồ họa giúp tăng tốc quá trình tính toán trong học sâu
Dung_ngan_0104	Dung	dataset/Dung/ngan/Recording (105).wav	thuật toán học máy tìm ra quy luật ẩn bên trong tập dữ liệu
Dung_ngan_0105	Dung	dataset/Dung/ngan/Recording (106).wav	mỗi tế bào trong cơ thể đều mang thông tin di truyền riêng biệt
Dung_ngan_0106	Dung	dataset/Dung/ngan/Recording (107).wav	ánh sáng mặt trời là nguồn năng lượng quan trọng cho sự sống trên trái đất
Dung_ngan_0107	Dung	dataset/Dung/ngan/Recording (108).wav	nước sôi ở nhiệt độ một trăm độ khi ở điều kiện áp suất bình thường
Dung_ngan_0108	Dung	dataset/Dung/ngan/Recording (109).wav	các nhà khoa học vừa phát hiện một hành tinh mới ngoài hệ mặt trời
Dung_ngan_0109	Dung	dataset/Dung/ngan/Recording (110).wav	pin mặt trời chuyển đổi năng lượng ánh sáng trực tiếp thành điện năng
Dung_ngan_0110	Dung	dataset/Dung/ngan/Recording (111).wav	dữ liệu lớn cho phép doanh nghiệp đưa ra quyết định chính xác hơn
Dung_ngan_0111	Dung	dataset/Dung/ngan/Recording (112).wav	một mạng máy tính kết nối hàng triệu thiết bị trên khắp thế giới
Dung_ngan_0112	Dung	dataset/Dung/ngan/Recording (113).wav	quá trình quang hợp giúp cây xanh tạo ra khí ô xy cho bầu khí quyển
Dung_ngan_0113	Dung	dataset/Dung/ngan/Recording (114).wav	robot công nghiệp có thể lắp ráp sản phẩm với độ chính xác rất cao
Dung_ngan_0114	Dung	dataset/Dung/ngan/Recording (115).wav	mã hóa dữ liệu giúp bảo vệ thông tin cá nhân khỏi kẻ xấu
Dung_ngan_0115	Dung	dataset/Dung/ngan/Recording (116).wav	sóng âm truyền trong không khí với vận tốc khoảng ba trăm bốn mươi mét mỗi giây
Dung_ngan_0116	Dung	dataset/Dung/ngan/Recording (117).wav	việc sao lưu dữ liệu thường xuyên giúp tránh mất mát khi gặp sự cố
Dung_ngan_0117	Dung	dataset/Dung/ngan/Recording (118).wav	cảm biến nhiệt độ gửi tín hiệu về trung tâm điều khiển theo thời gian thực
Dung_ngan_0118	Dung	dataset/Dung/ngan/Recording (119).wav	động cơ điện thân thiện với môi trường hơn động cơ dùng nhiên liệu hóa thạch
Dung_ngan_0119	Dung	dataset/Dung/ngan/Recording (120).wav	phần mềm nguồn mở cho phép cộng đồng cùng nhau cải tiến và phát triển
Dung_ngan_0120	Dung	dataset/Dung/ngan/Recording (121).wav	bộ nhớ đệm giúp máy tính truy xuất dữ liệu nhanh hơn đáng kể
Dung_ngan_0121	Dung	dataset/Dung/ngan/Recording (122).wav	lực hấp dẫn giữ cho các hành tinh quay quanh mặt trời một cách ổn định
Dung_ngan_0122	Dung	dataset/Dung/ngan/Recording (123).wav	công nghệ in ba chiều mở ra khả năng chế tạo vật thể phức tạp
Dung_ngan_0123	Dung	dataset/Dung/ngan/Recording (124).wav	một giọt nước chứa vô số phân tử nhỏ bé mà mắt thường không thấy
Dung_ngan_0124	Dung	dataset/Dung/ngan/Recording (125).wav	thí nghiệm cần được lặp lại nhiều lần để bảo đảm kết quả đáng tin cậy
Dung_ngan_0125	Dung	dataset/Dung/ngan/Recording (126).wav	điện thoại thông minh ngày nay mạnh hơn nhiều máy tính của vài chục năm trước
Dung_ngan_0126	Dung	dataset/Dung/ngan/Recording (127).wav	hệ thống định vị toàn cầu giúp chúng ta xác định vị trí chính xác
Dung_ngan_0127	Dung	dataset/Dung/ngan/Recording (128).wav	quá trình lên men tạo ra hương vị đặc trưng cho nhiều loại thực phẩm
Dung_ngan_0128	Dung	dataset/Dung/ngan/Recording (129).wav	tốc độ ánh sáng là giới hạn nhanh nhất mà thông tin có thể truyền đi
Dung_ngan_0129	Dung	dataset/Dung/ngan/Recording (130).wav	các kỹ sư đang thử nghiệm loại vật liệu siêu nhẹ nhưng vô cùng bền chắc
Dung_ngan_0130	Dung	dataset/Dung/ngan/Recording (131).wav	máy học có thể phân loại hình ảnh chỉ trong vài phần nghìn giây
Dung_ngan_0131	Dung	dataset/Dung/ngan/Recording (132).wav	dữ liệu được lưu trữ trên đám mây và truy cập từ bất cứ đâu
Dung_ngan_0132	Dung	dataset/Dung/ngan/Recording (133).wav	vi khuẩn có lợi đóng vai trò quan trọng trong hệ tiêu hóa của con người
Dung_ngan_0133	Dung	dataset/Dung/ngan/Recording (134).wav	một chiếc vệ tinh nhân tạo bay quanh trái đất ở độ cao hàng trăm ki lô mét
Dung_ngan_0134	Dung	dataset/Dung/ngan/Recording (135).wav	nhiệt độ trung bình toàn cầu đang tăng lên do khí thải nhà kính
Dung_ngan_0135	Dung	dataset/Dung/ngan/Recording (136).wav	bộ giải mã chuyển chuỗi tín hiệu số thành âm thanh mà tai người nghe được
Dung_ngan_0136	Dung	dataset/Dung/ngan/Recording (137).wav	thuật toán tìm kiếm sắp xếp kết quả theo mức độ liên quan với câu hỏi
Dung_ngan_0137	Dung	dataset/Dung/ngan/Recording (138).wav	phản ứng hóa học giải phóng hoặc hấp thụ năng lượng dưới nhiều dạng khác nhau
Dung_ngan_0138	Dung	dataset/Dung/ngan/Recording (139).wav	mô phỏng trên máy tính giúp dự đoán hành vi của hệ thống phức tạp
Dung_ngan_0139	Dung	dataset/Dung/ngan/Recording (140).wav	tế bào gốc có khả năng phát triển thành nhiều loại mô khác nhau
Dung_ngan_0140	Dung	dataset/Dung/ngan/Recording (141).wav	việc cập nhật phần mềm thường xuyên giúp vá các lỗ hổng bảo mật
Dung_ngan_0141	Dung	dataset/Dung/ngan/Recording (142).wav	âm thanh có tần số cao thường nghe chói tai hơn âm thanh tần số thấp
Dung_ngan_0142	Dung	dataset/Dung/ngan/Recording (143).wav	mạng lưới điện thông minh tự động điều chỉnh nguồn cung theo nhu cầu sử dụng
Dung_ngan_0143	Dung	dataset/Dung/ngan/Recording (144).wav	con người chỉ nhìn thấy một phần rất nhỏ trong toàn bộ dải quang phổ
Dung_ngan_0144	Dung	dataset/Dung/ngan/Recording (145).wav	bộ dữ liệu huấn luyện càng sạch thì mô hình dự đoán càng chính xác
Dung_ngan_0145	Dung	dataset/Dung/ngan/Recording (146).wav	kính hiển vi điện tử cho phép quan sát những cấu trúc vô cùng nhỏ
Dung_ngan_0146	Dung	dataset/Dung/ngan/Recording (147).wav	năng lượng gió được khai thác nhờ những tua bin khổng lồ ngoài khơi
Dung_ngan_0147	Dung	dataset/Dung/ngan/Recording (148).wav	một chương trình máy tính là tập hợp các câu lệnh được sắp xếp theo trình tự
Dung_ngan_0148	Dung	dataset/Dung/ngan/Recording (149).wav	quá trình bay hơi làm mát bề mặt nước khi nhiệt độ môi trường tăng
Dung_ngan_0149	Dung	dataset/Dung/ngan/Recording (150).wav	các nhà nghiên cứu đang tìm cách giảm điện năng tiêu thụ của trung tâm dữ liệu
Dung_ngan_0150	Dung	dataset/Dung/ngan/Recording (151).wav	mùa hè năm nay gia đình tôi dự định đi biển nha trang một tuần
Dung_ngan_0151	Dung	dataset/Dung/ngan/Recording (152).wav	quán phở đầu ngõ mở cửa từ sáng sớm và lúc nào cũng đông khách
Dung_ngan_0152	Dung	dataset/Dung/ngan/Recording (153).wav	chị hướng dẫn viên kể rất nhiều câu chuyện thú vị về cố đô huế
Dung_ngan_0153	Dung	dataset/Dung/ngan/Recording (154).wav	bát bún bò nóng hổi tỏa hương sả và ớt thơm nức mũi
Dung_ngan_0154	Dung	dataset/Dung/ngan/Recording (155).wav	chúng tôi thuê xe máy để rong ruổi khắp các con đường ven biển
Dung_ngan_0155	Dung	dataset/Dung/ngan/Recording (156).wav	đặc sản của vùng này là bánh xèo giòn rụm ăn kèm rau sống
Dung_ngan_0156	Dung	dataset/Dung/ngan/Recording (157).wav	buổi chiều cả nhóm ngồi trên bãi cát ngắm thuyền câu trở về
Dung_ngan_0157	Dung	dataset/Dung/ngan/Recording (158).wav	khách sạn nằm ngay trung tâm nên đi đâu cũng rất tiện
Dung_ngan_0158	Dung	dataset/Dung/ngan/Recording (159).wav	món cá kho tộ đậm đà khiến ai cũng phải ăn thêm bát cơm
Dung_ngan_0159	Dung	dataset/Dung/ngan/Recording (160).wav	đường lên đỉnh núi quanh co nhưng cảnh hai bên đẹp mê hồn
Dung_ngan_0160	Dung	dataset/Dung/ngan/Recording (161).wav	chợ đêm bày bán đủ loại quà lưu niệm và đồ ăn vặt hấp dẫn
Dung_ngan_0161	Dung	dataset/Dung/ngan/Recording (162).wav	ly cà phê sữa đá buổi sáng là thói quen khó bỏ của nhiều người
Dung_ngan_0162	Dung	dataset/Dung/ngan/Recording (163).wav	làng gốm cổ vẫn giữ nghề nặn và nung bình theo cách truyền thống
Dung_ngan_0163	Dung	dataset/Dung/ngan/Recording (164).wav	chúng tôi dậy sớm để kịp ngắm bình minh trên đỉnh đèo
Dung_ngan_0164	Dung	dataset/Dung/ngan/Recording (165).wav	tô hủ tiếu nam vang đầy ắp tôm thịt và trứng cút thơm ngon
Dung_ngan_0165	Dung	dataset/Dung/ngan/Recording (166).wav	người dân địa phương rất hiếu khách và luôn nở nụ cười thân thiện
Dung_ngan_0166	Dung	dataset/Dung/ngan/Recording (167).wav	con thuyền nhỏ đưa chúng tôi len lỏi qua những rặng dừa nước
Dung_ngan_0167	Dung	dataset/Dung/ngan/Recording (168).wav	bánh mì kẹp thịt nướng ở đây nổi tiếng khắp cả khu phố
Dung_ngan_0168	Dung	dataset/Dung/ngan/Recording (169).wav	buổi tối chúng tôi thưởng thức chè trôi nước ấm nóng bên bờ sông
Dung_ngan_0169	Dung	dataset/Dung/ngan/Recording (170).wav	vé tham quan bảo tàng chỉ hai mươi nghìn đồng một người
